QStrength	Quantifier	Arg1	Pred	Arg2	Sentence	Score	Canonical?	Multiword?	Inferred?	Domain	Range	Provenance
1.00	most	rifle	has-part	eyepiece	Most rifles have (part) eyepieces.	-	y	n	n	device_n1	device_n1	WordNet3.0
1.00	most	rifle	has-part	fulcrum	Most rifles have (part) fulcrums.	-	y	n	n	device_n1	device_n1	WordNet3.0
1.00	most	rifle	has-part	gun barrel	Most rifles have (part) gun barrels.	-	y	n	n	device_n1	Thing	WordNet3.0
1.00	most	rifle	has-part	gun chamber	Most rifles have (part) gun chambers.	-	y	n	n	device_n1	Thing	WordNet3.0
1.00	most	rifle	has-part	muzzle	Most rifles have (part) muzzles.	-	y	n	n	device_n1	artifact_n1	WordNet3.0
1.00	most	rifle	has-part	rifle butt	Most rifles have (part) rifle butts.	-	y	n	n	device_n1	Thing	WordNet3.0
1.00	most	rifle	has-part	roadside	Most rifles have (part) readsides.	-	y	n	n	device_n1	location_n1	WordNet3.0
1.00	most	rifle	has-part	section	Most rifles have (part) sections.	-	y	n	n	device_n1	Thing	WordNet3.0
1.00	most	rifle	has-part	slide action	Most rifles have (part) slide actions.	-	y	n	n	device_n1	Thing	WordNet3.0
1.00	most	rifle	has-part	trigger	Most rifles have (part) triggers.	-	y	n	n	device_n1	artifact_n1	WordNet3.0
1.00	most	rig	has-part	section	Most rigs have (part) sections.	-	y	n	n	equipment_n1	Thing	WordNet3.0
1.00	most	ringtail	has-part	brain	Most ringtails have (part) brains.	-	y	n	n	animal_n1	body_part_n1	WordNet3.0
1.00	most	ringtail	has-part	breast	Most ringtails have (part) breasts.	-	y	n	n	animal_n1	body_part_n1	WordNet3.0
1.00	most	ringtail	has-part	cell membrane	Most ringtails have (part) cell membranes.	-	y	n	n	animal_n1	Thing	WordNet3.0
1.00	most	ringtail	has-part	cell	Most ringtails have (part) cells.	-	y	n	n	animal_n1	Thing	WordNet3.0
1.00	most	ringtail	has-part	chest cavity	Most ringtails have (part) chest cavities.	-	y	n	n	animal_n1	Thing	WordNet3.0
1.00	most	ringtail	has-part	chest	Most ringtails have (part) chests.	-	y	n	n	animal_n1	body_part_n1	WordNet3.0
1.00	most	ringtail	has-part	corpus	Most ringtails have (part) corpi.	-	y	n	n	animal_n1	Thing	WordNet3.0
1.00	most	ringtail	has-part	cytoplasm	Most ringtails have (part) cytoplasm.	-	y	n	n	animal_n1	substance_n1	WordNet3.0
1.00	most	ringtail	has-part	ear	Most ringtails have (part) ears.	-	y	n	n	animal_n1	body_part_n1	WordNet3.0
1.00	most	ringtail	has-part	face	Most ringtails have (part) faces.	-	y	n	n	animal_n1	body_part_n1	WordNet3.0
1.00	most	ringtail	has-part	head	Most ringtails have (part) heads.	-	y	n	n	animal_n1	body_part_n1	WordNet3.0
1.00	most	ringtail	has-part	nucleus	Most ringtails have (part) nuclei.	-	y	n	n	animal_n1	body_part_n1	WordNet3.0
1.00	most	ringtail	has-part	pedal extremity	Most ringtails have (part) pedal extremities.	-	y	n	n	animal_n1	Thing	WordNet3.0
1.00	most	ringtail	has-part	pilus	Most ringtails have (part) piluses.	-	y	n	n	animal_n1	body_part_n1	WordNet3.0
1.00	most	ringtail	has-part	plasma membrane	Most ringtails have (part) plasma membranes.	-	y	n	n	animal_n1	Thing	WordNet3.0
1.00	most	ringtail	has-part	rib cage	Most ringtails have (part) rib cages.	-	y	n	n	animal_n1	Thing	WordNet3.0
1.00	most	ringtail	has-part	section	Most ringtails have (part) sections.	-	y	n	n	animal_n1	Thing	WordNet3.0
1.00	most	ringtail	has-part	skull	Most ringtails have (part) skulls.	-	y	n	n	animal_n1	body_part_n1	WordNet3.0
1.00	most	ringtail	has-part	sternum	Most ringtails have (part) sterna.	-	y	n	n	animal_n1	body_part_n1	WordNet3.0
1.00	most	ringtail	has-part	vacuole	Most ringtails have (part) vacuoles.	-	y	n	n	animal_n1	body_part_n1	WordNet3.0
1.00	most	ringtail	has-part	vertebrate foot	Most ringtails have (part) vertebrate feet.	-	y	n	n	animal_n1	Thing	WordNet3.0
1.00	most	rink	has-part	base	Most rinks have (part) bases.	-	y	n	n	building_n1	artifact_n1	WordNet3.0
1.00	most	rink	has-part	boiler	Most rinks have (part) boilers.	-	y	n	n	building_n1	artifact_n1	WordNet3.0
1.00	most	rink	has-part	ceiling	Most rinks have (part) ceilings.	-	y	n	n	building_n1	artifact_n1	WordNet3.0
1.00	most	rink	has-part	courtyard	Most rinks have (part) courtyards.	-	y	n	n	building_n1	artifact_n1	WordNet3.0
1.00	most	rink	has-part	doorknob	Most rinks have (part) doorknobs.	-	y	n	n	building_n1	Thing	WordNet3.0
1.00	most	rink	has-part	doorstep	Most rinks have (part) doorsteps.	-	y	n	n	building_n1	device_n1	WordNet3.0
1.00	most	rink	has-part	elevator car	Most rinks have (part) elevator cars.	-	y	n	n	building_n1	Thing	WordNet3.0
1.00	most	rink	has-part	elevator	Most rinks have (part) elevators.	-	y	n	n	building_n1	device_n1	WordNet3.0
1.00	most	rink	has-part	floor	Most rinks have (part) floors.	-	y	n	n	building_n1	artifact_n1	WordNet3.0
1.00	most	rink	has-part	foundation stone	Most rinks have (part) foundation stones.	-	y	n	n	building_n1	Thing	WordNet3.0
1.00	most	rink	has-part	foyer	Most rinks have (part) foyers.	-	y	n	n	building_n1	artifact_n1	WordNet3.0
1.00	most	rink	has-part	hinge	Most rinks have (part) hinges.	-	y	n	n	building_n1	artifact_n1	WordNet3.0
1.00	most	rink	has-part	interior door	Most rinks have (part) interior doors.	-	y	n	n	building_n1	Thing	WordNet3.0
1.00	most	rink	has-part	roadside	Most rinks have (part) readsides.	-	y	n	n	building_n1	location_n1	WordNet3.0
1.00	most	rink	has-part	roof peak	Most rinks have (part) roof peaks.	-	y	n	n	building_n1	Thing	WordNet3.0
1.00	most	rink	has-part	roof	Most rinks have (part) roofs.	-	y	n	n	building_n1	artifact_n1	WordNet3.0
1.00	most	rink	has-part	room light	Most rinks have (part) room light.	-	y	n	n	building_n1	Thing	WordNet3.0
1.00	most	rink	has-part	section	Most rinks have (part) sections.	-	y	n	n	building_n1	Thing	WordNet3.0
1.00	most	rink	has-part	stair	Most rinks have (part) stairs.	-	y	n	n	building_n1	device_n1	WordNet3.0
1.00	most	rink	has-part	staircase	Most rinks have (part) staircases.	-	y	n	n	building_n1	artifact_n1	WordNet3.0
1.00	most	rink	has-part	storey	Most rinks have (part) storeys.	-	y	n	n	building_n1	artifact_n1	WordNet3.0
1.00	most	rink	has-part	wall	Most rinks have (part) walls.	-	y	n	n	building_n1	artifact_n1	WordNet3.0
1.00	most	rink	has-part	window frame	Most rinks have (part) window frames.	-	y	n	n	building_n1	Thing	WordNet3.0
1.00	most	rink	has-part	window	Most rinks have (part) windows.	-	y	n	n	building_n1	artifact_n1	WordNet3.0
1.00	most	rink	has-part	windowpane	Most rinks have (part) windowpanes.	-	y	n	n	building_n1	artifact_n1	WordNet3.0
1.00	most	river	has-part	estuary	Most rivers have (part) estuaries.	-	y	n	n	water_n2	water_n2	WordNet3.0
1.00	most	river	has-part	waterfall	Most rivers have (part) waterfalls.	-	y	n	n	water_n2	water_n2	WordNet3.0
1.00	most	road	has-part	roadside	Most roads have (part) readsides.	-	y	n	n	artifact_n1	location_n1	WordNet3.0
1.00	most	road	has-part	safety island	Most roads have (part) safety islands.	-	y	n	n	artifact_n1	Thing	WordNet3.0
1.00	most	road	has-part	safety isle	Most roads have (part) safety isles.	-	y	n	n	artifact_n1	Thing	WordNet3.0
1.00	most	road	has-part	safety zone	Most roads have (part) safety zones.	-	y	n	n	artifact_n1	Thing	WordNet3.0
1.00	most	road	has-part	traffic circle	Most roads have (part) traffic circles.	-	y	n	n	artifact_n1	Thing	WordNet3.0
1.00	most	road	has-part	traffic island	Most roads have (part) traffic islands.	-	y	n	n	artifact_n1	Thing	WordNet3.0
1.00	most	roadrunner	has-part	air sac	Most roadrunners have (part) air sacs.	-	y	n	n	bird_n1	Thing	WordNet3.0
1.00	most	roadrunner	has-part	bird's foot	Most roadrunners have (part) bird's feet.	-	y	n	n	bird_n1	Thing	WordNet3.0
1.00	most	roadrunner	has-part	brain	Most roadrunners have (part) brains.	-	y	n	n	bird_n1	body_part_n1	WordNet3.0
1.00	most	roadrunner	has-part	breast	Most roadrunners have (part) breasts.	-	y	n	n	bird_n1	body_part_n1	WordNet3.0
1.00	most	roadrunner	has-part	cell membrane	Most roadrunners have (part) cell membranes.	-	y	n	n	bird_n1	Thing	WordNet3.0
1.00	most	roadrunner	has-part	cell	Most roadrunners have (part) cells.	-	y	n	n	bird_n1	Thing	WordNet3.0
1.00	most	roadrunner	has-part	chest cavity	Most roadrunners have (part) chest cavities.	-	y	n	n	bird_n1	Thing	WordNet3.0
1.00	most	roadrunner	has-part	chest	Most roadrunners have (part) chests.	-	y	n	n	bird_n1	body_part_n1	WordNet3.0
1.00	most	roadrunner	has-part	corpus	Most roadrunners have (part) corpi.	-	y	n	n	bird_n1	Thing	WordNet3.0
1.00	most	roadrunner	has-part	cytoplasm	Most roadrunners have (part) cytoplasm.	-	y	n	n	bird_n1	substance_n1	WordNet3.0
1.00	most	roadrunner	has-part	ear	Most roadrunners have (part) ears.	-	y	n	n	bird_n1	body_part_n1	WordNet3.0
1.00	most	roadrunner	has-part	face	Most roadrunners have (part) faces.	-	y	n	n	bird_n1	body_part_n1	WordNet3.0
1.00	most	roadrunner	has-part	flight feather	Most roadrunners have (part) flight feathers.	-	y	n	n	bird_n1	Thing	WordNet3.0
1.00	most	roadrunner	has-part	head	Most roadrunners have (part) heads.	-	y	n	n	bird_n1	body_part_n1	WordNet3.0
1.00	most	roadrunner	has-part	lip	Most roadrunners have (part) lips.	-	y	n	n	bird_n1	body_part_n1	WordNet3.0
1.00	most	roadrunner	has-part	mouth	Most roadrunners have (part) mouths.	-	y	n	n	bird_n1	body_part_n1	WordNet3.0
1.00	most	roadrunner	has-part	nucleus	Most roadrunners have (part) nuclei.	-	y	n	n	bird_n1	body_part_n1	WordNet3.0
1.00	most	roadrunner	has-part	plasma membrane	Most roadrunners have (part) plasma membranes.	-	y	n	n	bird_n1	Thing	WordNet3.0
1.00	most	roadrunner	has-part	quill feather	Most roadrunners have (part) quill feathers.	-	y	n	n	bird_n1	Thing	WordNet3.0
1.00	most	roadrunner	has-part	rib cage	Most roadrunners have (part) rib cages.	-	y	n	n	bird_n1	Thing	WordNet3.0
1.00	most	roadrunner	has-part	second joint	Most roadrunners have (part) second joints.	-	y	n	n	bird_n1	Thing	WordNet3.0
1.00	most	roadrunner	has-part	section	Most roadrunners have (part) sections.	-	y	n	n	bird_n1	Thing	WordNet3.0
1.00	most	roadrunner	has-part	skull	Most roadrunners have (part) skulls.	-	y	n	n	bird_n1	body_part_n1	WordNet3.0
1.00	most	roadrunner	has-part	sternum	Most roadrunners have (part) sterna.	-	y	n	n	bird_n1	body_part_n1	WordNet3.0
1.00	most	roadrunner	has-part	talon	Most roadrunners have (part) talons.	-	y	n	n	bird_n1	body_part_n1	WordNet3.0
1.00	most	roadrunner	has-part	vacuole	Most roadrunners have (part) vacuoles.	-	y	n	n	bird_n1	body_part_n1	WordNet3.0
1.00	most	roadrunner	has-part	wishbone	Most roadrunners have (part) wishbones.	-	y	n	n	bird_n1	body_part_n1	WordNet3.0
1.00	most	roadway	has-part	roadside	Most roadways have (part) readsides.	-	y	n	n	artifact_n1	location_n1	WordNet3.0
1.00	most	roadway	has-part	safety island	Most roadways have (part) safety islands.	-	y	n	n	artifact_n1	Thing	WordNet3.0
1.00	most	roadway	has-part	safety isle	Most roadways have (part) safety isles.	-	y	n	n	artifact_n1	Thing	WordNet3.0
1.00	most	roadway	has-part	safety zone	Most roadways have (part) safety zones.	-	y	n	n	artifact_n1	Thing	WordNet3.0
1.00	most	roadway	has-part	traffic circle	Most roadways have (part) traffic circles.	-	y	n	n	artifact_n1	Thing	WordNet3.0
1.00	most	roadway	has-part	traffic island	Most roadways have (part) traffic islands.	-	y	n	n	artifact_n1	Thing	WordNet3.0
1.00	most	robber	has-part	arm	Most robbers have (part) arms.	-	y	n	n	person_n1	body_part_n1	WordNet3.0
1.00	most	robber	has-part	body substance	Most robbers have (part) body substances.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	robber	has-part	cell membrane	Most robbers have (part) cell membranes.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	robber	has-part	cell	Most robbers have (part) cells.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	robber	has-part	corpus	Most robbers have (part) corpi.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	robber	has-part	cytoplasm	Most robbers have (part) cytoplasm.	-	y	n	n	person_n1	substance_n1	WordNet3.0
1.00	most	robber	has-part	head	Most robbers have (part) heads.	-	y	n	n	person_n1	body_part_n1	WordNet3.0
1.00	most	robber	has-part	human body	Most robbers have (part) human bodies.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	robber	has-part	leg	Most robbers have (part) legs.	-	y	n	n	person_n1	body_part_n1	WordNet3.0
1.00	most	robber	has-part	material body	Most robbers have (part) material bodies.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	robber	has-part	neck	Most robbers have (part) necks.	-	y	n	n	person_n1	body_part_n1	WordNet3.0
1.00	most	robber	has-part	nucleus	Most robbers have (part) nuclei.	-	y	n	n	person_n1	body_part_n1	WordNet3.0
1.00	most	robber	has-part	personality	Most robbers have (part) personality.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	robber	has-part	plasma membrane	Most robbers have (part) plasma membranes.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	robber	has-part	section	Most robbers have (part) sections.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	robber	has-part	vacuole	Most robbers have (part) vacuoles.	-	y	n	n	person_n1	body_part_n1	WordNet3.0
1.00	most	robe	has-part	band	Most robes have (part) bands.	-	y	n	n	clothing_n1	artifact_n1	WordNet3.0
1.00	most	robe	has-part	button hole	Most robes have (part) button holes.	-	y	n	n	clothing_n1	Thing	WordNet3.0
1.00	most	robe	has-part	collar	Most robes have (part) collars.	-	y	n	n	clothing_n1	artifact_n1	WordNet3.0
1.00	most	robe	has-part	cuff	Most robes have (part) cuffs.	-	y	n	n	clothing_n1	artifact_n1	WordNet3.0
1.00	most	robe	has-part	hem	Most robes have (part) hems.	-	y	n	n	clothing_n1	location_n1	WordNet3.0
1.00	most	robe	has-part	lap covering	Most robes have (part) lap covering.	-	y	n	n	clothing_n1	Thing	WordNet3.0
1.00	most	robe	has-part	pocket flap	Most robes have (part) pocket flaps.	-	y	n	n	clothing_n1	Thing	WordNet3.0
1.00	most	robe	has-part	pocket	Most robes have (part) pockets.	-	y	n	n	clothing_n1	artifact_n1	WordNet3.0
1.00	most	robe	has-part	section	Most robes have (part) sections.	-	y	n	n	clothing_n1	Thing	WordNet3.0
1.00	most	robe	has-part	skirt	Most robes have (part) skirts.	-	y	n	n	clothing_n1	artifact_n1	WordNet3.0
1.00	most	robe	has-part	sleeve	Most robes have (part) sleeve.	-	y	n	n	clothing_n1	artifact_n1	WordNet3.0
1.00	most	robe	has-part	stripe	Most robes have (part) stripes.	-	y	n	n	clothing_n1	artifact_n1	WordNet3.0
1.00	most	robin	has-part	air sac	Most robins have (part) air sacs.	-	y	n	n	bird_n1	Thing	WordNet3.0
1.00	most	robin	has-part	bird's foot	Most robins have (part) bird's feet.	-	y	n	n	bird_n1	Thing	WordNet3.0
1.00	most	robin	has-part	brain	Most robins have (part) brains.	-	y	n	n	bird_n1	body_part_n1	WordNet3.0
1.00	most	robin	has-part	breast	Most robins have (part) breasts.	-	y	n	n	bird_n1	body_part_n1	WordNet3.0
1.00	most	robin	has-part	cell membrane	Most robins have (part) cell membranes.	-	y	n	n	bird_n1	Thing	WordNet3.0
1.00	most	robin	has-part	cell	Most robins have (part) cells.	-	y	n	n	bird_n1	Thing	WordNet3.0
1.00	most	robin	has-part	chest cavity	Most robins have (part) chest cavities.	-	y	n	n	bird_n1	Thing	WordNet3.0
1.00	most	robin	has-part	chest	Most robins have (part) chests.	-	y	n	n	bird_n1	body_part_n1	WordNet3.0
1.00	most	robin	has-part	corpus	Most robins have (part) corpi.	-	y	n	n	bird_n1	Thing	WordNet3.0
1.00	most	robin	has-part	cytoplasm	Most robins have (part) cytoplasm.	-	y	n	n	bird_n1	substance_n1	WordNet3.0
1.00	most	robin	has-part	ear	Most robins have (part) ears.	-	y	n	n	bird_n1	body_part_n1	WordNet3.0
1.00	most	robin	has-part	face	Most robins have (part) faces.	-	y	n	n	bird_n1	body_part_n1	WordNet3.0
1.00	most	robin	has-part	flight feather	Most robins have (part) flight feathers.	-	y	n	n	bird_n1	Thing	WordNet3.0
1.00	most	robin	has-part	head	Most robins have (part) heads.	-	y	n	n	bird_n1	body_part_n1	WordNet3.0
1.00	most	robin	has-part	lip	Most robins have (part) lips.	-	y	n	n	bird_n1	body_part_n1	WordNet3.0
1.00	most	robin	has-part	mouth	Most robins have (part) mouths.	-	y	n	n	bird_n1	body_part_n1	WordNet3.0
1.00	most	robin	has-part	nucleus	Most robins have (part) nuclei.	-	y	n	n	bird_n1	body_part_n1	WordNet3.0
1.00	most	robin	has-part	plasma membrane	Most robins have (part) plasma membranes.	-	y	n	n	bird_n1	Thing	WordNet3.0
1.00	most	robin	has-part	quill feather	Most robins have (part) quill feathers.	-	y	n	n	bird_n1	Thing	WordNet3.0
1.00	most	robin	has-part	rib cage	Most robins have (part) rib cages.	-	y	n	n	bird_n1	Thing	WordNet3.0
1.00	most	robin	has-part	second joint	Most robins have (part) second joints.	-	y	n	n	bird_n1	Thing	WordNet3.0
1.00	most	robin	has-part	section	Most robins have (part) sections.	-	y	n	n	bird_n1	Thing	WordNet3.0
1.00	most	robin	has-part	skull	Most robins have (part) skulls.	-	y	n	n	bird_n1	body_part_n1	WordNet3.0
1.00	most	robin	has-part	sternum	Most robins have (part) sterna.	-	y	n	n	bird_n1	body_part_n1	WordNet3.0
1.00	most	robin	has-part	talon	Most robins have (part) talons.	-	y	n	n	bird_n1	body_part_n1	WordNet3.0
1.00	most	robin	has-part	vacuole	Most robins have (part) vacuoles.	-	y	n	n	bird_n1	body_part_n1	WordNet3.0
1.00	most	robin	has-part	wishbone	Most robins have (part) wishbones.	-	y	n	n	bird_n1	body_part_n1	WordNet3.0
1.00	most	robot	has-part	section	Most robots have (part) sections.	-	y	n	n	device_n1	Thing	WordNet3.0
1.00	most	rock	has-part	section	Most rocks have (part) sections.	-	y	n	n	Thing	Thing	WordNet3.0
1.00	most	rocker	has-part	arm	Most rockers have (part) arms.	-	y	n	n	person_n1	body_part_n1	WordNet3.0
1.00	most	rocker	has-part	body substance	Most rockers have (part) body substances.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	rocker	has-part	cell membrane	Most rockers have (part) cell membranes.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	rocker	has-part	cell	Most rockers have (part) cells.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	rocker	has-part	corpus	Most rockers have (part) corpi.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	rocker	has-part	cytoplasm	Most rockers have (part) cytoplasm.	-	y	n	n	person_n1	substance_n1	WordNet3.0
1.00	most	rocker	has-part	head	Most rockers have (part) heads.	-	y	n	n	person_n1	body_part_n1	WordNet3.0
1.00	most	rocker	has-part	human body	Most rockers have (part) human bodies.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	rocker	has-part	leg	Most rockers have (part) legs.	-	y	n	n	person_n1	body_part_n1	WordNet3.0
1.00	most	rocker	has-part	material body	Most rockers have (part) material bodies.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	rocker	has-part	neck	Most rockers have (part) necks.	-	y	n	n	person_n1	body_part_n1	WordNet3.0
1.00	most	rocker	has-part	nucleus	Most rockers have (part) nuclei.	-	y	n	n	person_n1	body_part_n1	WordNet3.0
1.00	most	rocker	has-part	personality	Most rockers have (part) personality.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	rocker	has-part	plasma membrane	Most rockers have (part) plasma membranes.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	rocker	has-part	section	Most rockers have (part) sections.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	rocker	has-part	vacuole	Most rockers have (part) vacuoles.	-	y	n	n	person_n1	body_part_n1	WordNet3.0
1.00	most	rocket	has-part	power train	Most rockets have (part) power trains.	-	y	n	n	transport_n1	Thing	WordNet3.0
1.00	most	rocket	has-part	rocket engine	Most rockets have (part) rocket engines.	-	y	n	n	transport_n1	Thing	WordNet3.0
1.00	most	rocket	has-part	section	Most rockets have (part) sections.	-	y	n	n	transport_n1	Thing	WordNet3.0
1.00	most	rod	has-part	ft	Most rods have (part) fts.	-	y	n	n	definite_quantity_n1	definite_quantity_n1	WordNet3.0
1.00	most	rod	has-part	yard	Most rods have (part) yards.	-	y	n	n	definite_quantity_n1	definite_quantity_n1	WordNet3.0
1.00	most	rodent	has-part	brain	Most rodents have (part) brains.	-	y	n	n	animal_n1	body_part_n1	WordNet3.0
1.00	most	rodent	has-part	breast	Most rodents have (part) breasts.	-	y	n	n	animal_n1	body_part_n1	WordNet3.0
1.00	most	rodent	has-part	cell membrane	Most rodents have (part) cell membranes.	-	y	n	n	animal_n1	Thing	WordNet3.0
1.00	most	rodent	has-part	cell	Most rodents have (part) cells.	-	y	n	n	animal_n1	Thing	WordNet3.0
1.00	most	rodent	has-part	chest cavity	Most rodents have (part) chest cavities.	-	y	n	n	animal_n1	Thing	WordNet3.0
1.00	most	rodent	has-part	chest	Most rodents have (part) chests.	-	y	n	n	animal_n1	body_part_n1	WordNet3.0
1.00	most	rodent	has-part	corpus	Most rodents have (part) corpi.	-	y	n	n	animal_n1	Thing	WordNet3.0
1.00	most	rodent	has-part	cytoplasm	Most rodents have (part) cytoplasm.	-	y	n	n	animal_n1	substance_n1	WordNet3.0
1.00	most	rodent	has-part	ear	Most rodents have (part) ears.	-	y	n	n	animal_n1	body_part_n1	WordNet3.0
1.00	most	rodent	has-part	face	Most rodents have (part) faces.	-	y	n	n	animal_n1	body_part_n1	WordNet3.0
1.00	most	rodent	has-part	head	Most rodents have (part) heads.	-	y	n	n	animal_n1	body_part_n1	WordNet3.0
1.00	most	rodent	has-part	nucleus	Most rodents have (part) nuclei.	-	y	n	n	animal_n1	body_part_n1	WordNet3.0
1.00	most	rodent	has-part	pedal extremity	Most rodents have (part) pedal extremities.	-	y	n	n	animal_n1	Thing	WordNet3.0
1.00	most	rodent	has-part	pilus	Most rodents have (part) piluses.	-	y	n	n	animal_n1	body_part_n1	WordNet3.0
1.00	most	rodent	has-part	plasma membrane	Most rodents have (part) plasma membranes.	-	y	n	n	animal_n1	Thing	WordNet3.0
1.00	most	rodent	has-part	rib cage	Most rodents have (part) rib cages.	-	y	n	n	animal_n1	Thing	WordNet3.0
1.00	most	rodent	has-part	section	Most rodents have (part) sections.	-	y	n	n	animal_n1	Thing	WordNet3.0
1.00	most	rodent	has-part	skull	Most rodents have (part) skulls.	-	y	n	n	animal_n1	body_part_n1	WordNet3.0
1.00	most	rodent	has-part	sternum	Most rodents have (part) sterna.	-	y	n	n	animal_n1	body_part_n1	WordNet3.0
1.00	most	rodent	has-part	vacuole	Most rodents have (part) vacuoles.	-	y	n	n	animal_n1	body_part_n1	WordNet3.0
1.00	most	rodent	has-part	vertebrate foot	Most rodents have (part) vertebrate feet.	-	y	n	n	animal_n1	Thing	WordNet3.0
1.00	most	rollerskate	has-part	section	Most rollerskates have (part) sections.	-	y	n	n	equipment_n1	Thing	WordNet3.0
1.00	most	roly-poly	has-part	arm	Most roly-polies have (part) arms.	-	y	n	n	person_n1	body_part_n1	WordNet3.0
1.00	most	roly-poly	has-part	body substance	Most roly-polies have (part) body substances.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	roly-poly	has-part	cell membrane	Most roly-polies have (part) cell membranes.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	roly-poly	has-part	cell	Most roly-polies have (part) cells.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	roly-poly	has-part	corpus	Most roly-polies have (part) corpi.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	roly-poly	has-part	cytoplasm	Most roly-polies have (part) cytoplasm.	-	y	n	n	person_n1	substance_n1	WordNet3.0
1.00	most	roly-poly	has-part	head	Most roly-polies have (part) heads.	-	y	n	n	person_n1	body_part_n1	WordNet3.0
1.00	most	roly-poly	has-part	human body	Most roly-polies have (part) human bodies.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	roly-poly	has-part	leg	Most roly-polies have (part) legs.	-	y	n	n	person_n1	body_part_n1	WordNet3.0
1.00	most	roly-poly	has-part	material body	Most roly-polies have (part) material bodies.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	roly-poly	has-part	neck	Most roly-polies have (part) necks.	-	y	n	n	person_n1	body_part_n1	WordNet3.0
1.00	most	roly-poly	has-part	nucleus	Most roly-polies have (part) nuclei.	-	y	n	n	person_n1	body_part_n1	WordNet3.0
1.00	most	roly-poly	has-part	personality	Most roly-polies have (part) personality.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	roly-poly	has-part	plasma membrane	Most roly-polies have (part) plasma membranes.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	roly-poly	has-part	section	Most roly-polies have (part) sections.	-	y	n	n	person_n1	Thing	WordNet3.0
1.00	most	roly-poly	has-part	vacuole	Most roly-polies have (part) vacuoles.	-	y	n	n	person_n1	body_part_n1	WordNet3.0
1.00	most	roof	has-part	base	Most roofs have (part) bases.	-	y	n	n	artifact_n1	artifact_n1	WordNet3.0
1.00	most	roof	has-part	roof peak	Most roofs have (part) roof peaks.	-	y	n	n	artifact_n1	Thing	WordNet3.0
1.00	most	roof	has-part	section	Most roofs have (part) sections.	-	y	n	n	artifact_n1	Thing	WordNet3.0
1.00	most	room	has-part	base	Most rooms have (part) bases.	-	y	n	n	artifact_n1	artifact_n1	WordNet3.0
1.00	most	room	has-part	ceiling	Most rooms have (part) ceilings.	-	y	n	n	artifact_n1	artifact_n1	WordNet3.0
1.00	most	room	has-part	doorway	Most rooms have (part) doorways.	-	y	n	n	artifact_n1	artifact_n1	WordNet3.0
1.00	most	room	has-part	floor	Most rooms have (part) floors.	-	y	n	n	artifact_n1	artifact_n1	WordNet3.0
1.00	most	room	has-part	room light	Most rooms have (part) room light.	-	y	n	n	artifact_n1	Thing	WordNet3.0
1.00	most	room	has-part	section	Most rooms have (part) sections.	-	y	n	n	artifact_n1	Thing	WordNet3.0
1.00	most	room	has-part	wall	Most rooms have (part) walls.	-	y	n	n	artifact_n1	artifact_n1	WordNet3.0
1.00	most	rooster	has-part	air sac	Most roosters have (part) air sacs.	-	y	n	n	bird_n1	Thing	WordNet3.0
1.00	most	rooster	has-part	bird's foot	Most roosters have (part) bird's feet.	-	y	n	n	bird_n1	Thing	WordNet3.0
1.00	most	rooster	has-part	brain	Most roosters have (part) brains.	-	y	n	n	bird_n1	body_part_n1	WordNet3.0
1.00	most	rooster	has-part	breast	Most roosters have (part) breasts.	-	y	n	n	bird_n1	body_part_n1	WordNet3.0
1.00	most	rooster	has-part	cell membrane	Most roosters have (part) cell membranes.	-	y	n	n	bird_n1	Thing	WordNet3.0
1.00	most	rooster	has-part	cell	Most roosters have (part) cells.	-	y	n	n	bird_n1	Thing	WordNet3.0
1.00	most	rooster	has-part	chest cavity	Most roosters have (part) chest cavities.	-	y	n	n	bird_n1	Thing	WordNet3.0
1.00	most	rooster	has-part	chest	Most roosters have (part) chests.	-	y	n	n	bird_n1	body_part_n1	WordNet3.0
